"pais","idnum","uniq_id","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","estratopri","estratosec","q2y","q2","q1","ls3","a4","soct2","idio2","np1","cp6","cp7","cp8","cp13","cp20","it1","l1","cosgov2","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic71","vic72","vic74","vic43","aoj11","aoj12","b1","b2","b3","b4","b6","b43","b13","b18","b21","b21a","b32","b31a","b37","b47a","n11","pr3d","pr3e","rumbo1","mal1","mal2","oport1","oport2","ar1","ar2","ar3","ar4","ar5","ar6","m1","m2","sd2new2","sd3new2","sd6new2","infrax","infra3","trato1","trato2","trato3a","trato3b","trato3c","trato3d","trato3e","trato3f","mito2","mito3","mito4","cosal2a","cosal2f","cospp1a","cospp1b","cospp1c","ros1","ros4","ing4","eff1","eff2","aoj22new","media3","media4","exp_a","dst1b","drk1","env1c","env2b","pn4","w14a","e5","d1","d2","d3","d4","d5","d6","lib1","lib2b","lib2c","lib4","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7new","vb1","vb2","vb4new","vb3n","cosvp1","cosvp2","vb10","vb11","cosvf1","pol1","vb20","cosmun5","cosmun12","for5","exp_b","mil10a","mil10e","mil10oas","mil10un","wf1","cct1b","ed","ed2","q5a","q5b","q3c","ocup4a","ocup1a","q10g","q10new","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","q12m","q12f","etid","www1","gi0","pr1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","colorr","conocim","iarea1","iarea2","iarea3","iarea4","iarea6","iarea7","sexi","colori","srvyrid","formatq","sex"
6,959,16060959,410,604,600410,179,2,5,1,9/16/2016,1,605,2,1938,78,1,1,70,3,1,,3,4,4,4,,,,10,2,2,2,2,2,,0,1,,0,4,1,7,7,7,7,7,7,7,,4,7,7,7,7,7,7,,,1,2,2,2,1,10,10,10,10,,10,2,1,2,1,1,3,3,5,10,10,10,10,10,5,10,10,10,10,10,10,2,1,4,7,1,7,7,5,7,7,7,2,7,1,7,1,2,1,10,1,10,1,10,10,10,3,3,3,3,0,0,,,,0,,1,1,1,2,77,,,,2,,,1,3,96,1,13,1,,,4,4,2,2,6,1,4,1,1,6,,1,1,2,2,4,3,4,1,0,0,,,7,5,5,2,1,0,1,1,0,0,0,0,1,0,0,1,1,4,3,1,4,1,1,1,1,1,3,6,4,1
6,1193,16061193,305,603,600305,151,2,5,1,8/25/2016,1,603,2,1991,25,2,2,3,3,2,2,4,4,4,4,4,3,4,3,2,2,2,2,2,,1,0,1,0,2,4,2,7,4,6,6,7,4,3,1,1,4,5,5,2,3,5,7,2,1,2,2,,5,10,1,5,1,6,5,3,3,2,2,4,3,1,,,,,,,,9,9,10,1,5,1,2,4,1,4,,1,5,7,4,5,2,3,2,6,1,3,2,4,5,5,4,5,1,1,3,2,2,2,0,0,,,,,,0,2,1,1,,602,1,,2,,,3,1,0,1,4,2,3,,,3,2,1,9,0,2,1,1,3,,,,2,2,2,2,1,6,0,0,,,1,1,1,2,1,0,1,0,1,0,0,1,0,0,0,1,0,2,3,1,4,1,1,1,1,2,6,8,4,2
6,941,16060941,505,605,600505,189,2,5,1,8/29/2016,1,605,2,1992,24,2,1,3,3,3,2,1,4,4,4,2,2,,7,2,2,2,2,2,,1,0,1,0,2,1,6,7,5,6,7,,6,7,6,6,7,,6,5,6,7,,,1,2,2,2,6,9,,8,,,3,3,2,2,3,3,3,3,7,6,7,10,5,6,6,7,,9,3,7,1,2,4,,1,4,,1,7,6,,2,4,3,6,1,2,,6,,8,4,2,7,1,1,1,1,2,0,0,,,,0,,0,1,2,2,77,,,,2,,,3,1,96,3,13,2,,2,,3,2,2,8,3,2,1,2,5,,,6,2,2,3,3,3,3,1,1,1,0,1,4,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,4,4,3,3,1,3,2,1,1,5,15,4,2
6,56,16060056,702,607,600702,229,2,5,1,9/10/2016,1,605,1,1963,53,2,1,12,3,3,2,1,4,4,3,4,4,9,9,2,2,2,2,2,,1,1,1,0,2,1,2,7,5,7,7,7,6,5,4,7,6,5,4,7,7,7,2,1,1,2,2,2,2,9,8,1,1,1,2,1,3,2,3,2,2,3,1,1,10,10,9,4,9,9,9,10,1,1,1,2,4,2,7,1,1,4,7,4,3,2,1,4,6,1,2,2,1,10,10,10,10,10,10,1,2,2,2,0,0,,,,0,0,0,1,1,1,,603,2,1,1,602,1,1,2,2,3,4,1,3,2,2,1,1,1,10,0,2,1,5,5,,,,2,2,4,3,4,2,0,7,2,5,5,1,2,2,1,1,1,0,0,0,0,0,1,0,1,1,0,5,2,3,4,3,2,1,1,1,3,6,4,2
6,610,16060610,410,604,600410,177,2,5,1,9/3/2016,1,605,2,1965,51,1,2,4,3,3,2,1,4,4,4,,1,6,7,2,2,2,2,2,,1,1,1,1,2,1,4,7,5,6,7,6,6,5,5,5,4,7,6,6,5,6,4,2,1,1,1,1,5,2,1,7,4,3,3,2,2,1,2,3,2,3,9,8,7,7,10,9,8,10,9,9,3,9,2,2,4,6,4,6,5,6,6,7,6,1,5,3,5,1,2,2,5,5,6,6,6,7,1,2,2,2,2,0,0,,0,,0,0,1,1,1,2,77,,,,2,,,4,,96,3,4,1,,2,1,1,2,2,5,2,2,1,1,1,2,9,9,2,2,3,2,3,4,0,7,3,4,7,5,1,2,1,0,1,0,1,0,0,0,1,0,0,1,0,4,4,1,4,2,3,1,2,1,5,14,4,1
6,1051,16061051,510,605,600510,196,2,5,1,8/30/2016,1,605,3,1991,25,2,3,3,2,3,2,2,3,4,4,4,3,1,3,2,1,2,2,1,2,0,1,1,0,3,3,4,2,5,6,4,2,1,1,1,1,1,1,5,1,2,6,1,2,1,2,2,2,10,5,5,1,1,10,3,3,3,3,3,2,1,5,6,5,5,7,5,9,9,10,7,9,5,3,2,2,4,7,7,5,6,6,7,7,3,1,6,3,2,1,2,2,9,10,9,8,8,8,1,2,2,2,2,0,0,0,,0,0,0,0,3,1,2,8,,,,2,,,4,1,0,2,4,1,,2,,3,2,2,11,3,2,1,12,5,,,2,2,2,2,3,3,5,2,2,1,1,5,2,1,2,1,0,1,0,0,0,0,1,1,0,0,1,1,5,3,2,4,2,1,1,1,1,5,25,4,2
6,879,16060879,706,607,600706,237,2,5,1,9/1/2016,1,605,2,1978,38,2,1,55,3,2,,4,3,3,4,4,1,1,10,2,1,1,2,1,1,1,1,1,0,2,4,1,3,4,6,6,7,1,1,1,1,4,5,3,1,6,3,5,2,1,2,2,1,10,7,5,7,9,1,3,5,4,2,3,4,4,5,6,1,1,9,5,1,10,5,7,8,1,1,1,1,3,1,7,7,1,6,7,7,7,1,7,2,6,1,3,2,1,1,1,1,1,1,1,3,1,1,1,0,0,,,0,0,,0,4,1,2,3,,,,2,,,4,3,,3,4,2,3,2,1,2,2,2,6,1,5,2,,5,,,2,2,2,3,2,1,4,1,3,2,1,7,2,1,3,1,0,1,0,0,0,0,1,1,0,0,1,1,7,4,2,4,3,3,2,1,1,3,6,4,2
6,42,16060042,510,605,600510,195,2,5,1,8/27/2016,1,605,3,1978,38,1,1,3,3,3,2,3,2,3,4,,3,7,7,2,2,1,2,2,,0,1,1,0,3,1,4,5,5,4,5,7,4,5,4,4,3,4,7,7,6,7,4,2,1,2,2,1,4,2,1,1,1,1,1,3,3,2,2,2,1,4,10,10,9,9,9,9,9,9,10,9,1,1,1,2,4,1,7,7,7,5,7,7,1,2,1,3,7,1,1,2,10,10,10,8,7,8,1,3,3,3,1,1,0,,0,0,0,0,0,3,1,1,,602,1,2,1,602,2,3,2,7,2,1,1,1,2,1,2,1,1,4,0,3,1,1,2,2,3,2,2,1,3,1,3,12,5,5,3,2,2,4,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,6,3,2,3,2,1,1,1,1,5,25,4,1
6,745,16060745,505,605,600505,188,2,5,1,8/25/2016,1,605,2,1968,48,2,1,1,3,3,2,1,4,4,4,4,3,8,5,2,1,1,2,2,,1,0,1,0,2,4,6,5,4,4,6,7,3,4,4,5,4,3,6,5,4,5,7,2,1,2,2,2,9,10,10,9,9,10,2,5,3,2,4,5,5,5,5,3,2,4,3,8,6,6,6,5,4,2,1,2,4,7,7,5,7,6,7,6,5,1,6,3,6,2,3,2,6,5,10,1,1,3,4,1,1,1,1,0,0,,,,0,,1,4,1,2,77,,,,2,,,3,3,,4,1,2,3,2,,,2,1,,3,1,1,1,4,,,2,2,2,4,3,1,15,3,0,,,1,2,4,3,1,1,1,0,0,0,0,1,1,1,1,0,,6,3,2,4,1,2,1,1,1,1,16,4,2
6,1345,16061345,611,606,600611,215,2,5,1,9/21/2016,1,605,3,1971,45,1,1,1,3,3,2,4,4,4,3,,1,1,1,2,2,2,2,1,20,1,0,1,0,3,4,1,7,7,7,5,7,5,5,3,5,3,7,7,5,5,7,,2,1,3,2,2,10,10,,5,1,2,3,5,2,2,3,2,3,1,,,,,,,,10,10,10,1,5,2,2,4,1,7,7,7,5,7,7,5,1,7,4,1,1,2,2,10,10,10,5,5,1,1,3,1,1,3,0,0,,0,,,0,0,1,1,1,,603,1,1,2,,,,3,2,5,1,1,3,3,1,1,2,2,2,0,1,1,5,1,4,,,2,2,3,2,2,4,0,4,1,3,1,5,1,3,1,0,0,0,1,0,0,1,1,0,0,1,0,3,2,1,1,1,1,1,1,2,7,17,4,1
6,1495,16061495,702,607,600702,229,2,5,1,9/14/2016,1,605,1,1989,27,1,2,3,3,3,1,3,4,3,4,,1,10,5,2,2,2,2,2,,0,1,1,0,2,4,3,1,1,1,1,7,1,1,2,1,7,1,7,1,1,5,7,2,1,3,2,2,10,10,10,10,10,10,5,5,1,2,4,5,4,5,7,8,9,10,10,8,1,6,8,5,1,1,1,1,4,1,7,7,7,5,7,5,4,2,7,4,1,1,4,2,1,10,10,10,10,10,10,3,1,1,1,0,0,,0,,0,,1,5,1,2,8,,,,2,,,4,4,0,3,13,2,,,,,2,2,5,2,5,3,4,3,,,2,2,1,2,2,1,5,2,0,,,1,1,4,3,1,0,1,0,0,0,0,1,1,0,1,1,0,6,4,3,4,2,2,1,1,1,3,6,4,1
6,1104,16061104,505,605,600505,190,2,5,1,8/29/2016,1,605,2,1983,33,2,1,3,3,1,2,1,3,4,4,4,1,5,1,2,2,1,2,1,1,0,0,1,0,1,4,5,6,5,6,6,7,2,4,2,1,1,4,5,5,1,2,4,2,1,2,2,1,5,5,3,5,5,5,5,5,4,1,3,3,3,2,6,1,1,4,5,8,8,6,3,3,6,1,1,2,4,1,7,7,1,7,7,5,5,2,5,3,4,1,2,1,8,7,10,7,7,6,4,3,2,2,2,0,0,,0,,0,,1,5,1,2,77,,,,2,,,3,3,4,5,7,1,3,3,2,2,2,2,15,2,1,1,1,2,2,2,3,2,2,2,1,2,3,0,1,1,0,7,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,5,1,2,4,1,1,1,1,1,1,16,4,2
6,483,16060483,510,605,600510,197,2,5,1,8/31/2016,1,605,3,1980,36,1,4,3,2,2,2,2,2,4,4,,2,6,5,2,2,2,2,2,,1,0,1,0,3,2,2,7,6,6,5,7,5,5,4,6,5,5,6,6,5,5,5,2,1,1,2,2,5,6,6,5,4,6,3,3,3,3,4,4,3,4,6,6,5,5,5,6,6,10,10,8,1,3,1,2,,5,6,6,5,4,6,6,4,1,7,4,6,1,4,1,9,7,6,6,6,6,5,2,2,2,2,0,0,,,,0,0,1,1,1,1,,603,2,2,2,,,2,3,,3,4,1,,2,,,1,2,10,1,3,1,1,2,4,2,2,2,1,3,2,3,3,1,1,1,0,2,4,1,2,1,0,1,0,0,1,1,0,1,0,0,1,1,6,3,1,4,1,1,1,1,1,5,25,4,1
6,589,16060589,201,602,600201,101,2,5,1,8/27/2016,1,603,1,1991,25,2,4,5,3,2,2,4,4,4,4,4,3,4,2,2,2,2,2,1,2,0,0,1,0,2,3,3,7,1,7,5,7,2,5,1,1,7,2,7,1,5,7,7,2,3,3,2,2,9,10,6,6,4,6,3,3,3,2,3,4,5,5,6,4,7,9,10,2,7,5,9,2,8,2,3,1,2,3,7,1,1,6,7,1,6,2,7,4,6,3,3,1,9,5,9,9,9,10,10,1,1,1,2,0,0,,1,0,0,,1,3,1,2,77,,,,2,,,3,3,,3,1,2,4,,3,,2,2,6,,5,3,77,1,4,2,4,2,2,3,2,7,5,2,2,1,1,1,4,2,1,1,0,1,1,1,1,0,1,1,0,0,0,,2,3,4,4,4,4,4,2,2,4,22,4,2
6,1229,16061229,701,607,600701,223,2,5,1,8/26/2016,1,605,2,1994,22,2,3,3,3,1,2,1,3,4,4,4,4,3,5,2,2,2,2,2,,1,1,0,1,4,1,4,6,3,4,3,7,2,5,4,4,5,4,5,3,4,6,7,2,1,2,2,2,8,9,9,7,6,10,3,3,3,3,3,4,3,5,8,6,9,8,9,3,4,5,6,7,5,4,2,2,4,4,7,4,6,1,7,5,5,1,6,3,5,3,3,2,6,5,4,2,4,1,1,1,1,2,3,0,0,,,,0,,0,4,1,2,77,,,,2,,,4,3,,3,4,2,,,,2,2,2,11,1,2,1,2,4,,,1,2,2,3,3,3,4,2,2,0,2,4,2,1,3,1,0,1,0,1,0,0,1,0,0,0,1,1,8,4,4,4,1,1,1,1,1,4,11,4,2
6,336,16060336,702,607,600702,230,2,5,1,9/10/2016,1,605,1,1961,55,2,2,11,3,3,2,1,4,4,4,4,2,,9,2,2,2,2,2,,0,0,1,0,,4,5,7,5,7,7,7,7,6,5,6,4,7,7,7,7,,,,1,1,,,10,10,7,1,1,8,3,3,2,,2,4,2,3,10,10,10,10,10,10,10,10,1,9,1,9,3,2,4,,7,7,1,1,7,7,,2,7,4,4,1,2,2,1,10,3,1,1,1,1,2,2,2,2,0,0,,,,0,,0,,1,,,,,,2,,,4,3,,,,2,,4,,,2,2,6,,1,1,5,5,,,3,2,2,3,3,1,2,0,3,2,1,4,5,1,2,1,1,1,0,1,0,0,0,1,0,0,1,0,5,3,3,4,2,2,1,1,1,3,6,4,2
6,1276,16061276,410,604,600410,183,2,5,1,9/3/2016,1,605,2,1936,80,1,1,1,3,3,2,2,4,3,4,,3,9,10,2,2,1,2,2,,1,1,1,0,3,1,3,6,5,7,2,7,1,5,3,1,5,4,7,3,7,5,1,2,1,3,2,2,1,1,10,9,5,10,5,3,2,2,2,3,2,5,10,10,1,9,8,10,8,10,10,10,2,7,1,2,1,2,7,4,7,3,7,7,6,1,7,1,7,1,2,2,10,9,5,2,1,1,1,3,1,3,1,0,0,,,,0,,0,2,1,2,2,,,,1,602,1,4,4,0,4,2,2,,1,3,3,1,2,1,,2,1,1,6,,1,5,2,2,4,3,2,2,0,6,3,3,3,5,1,2,1,1,1,0,1,0,0,0,1,0,0,1,0,4,3,1,4,3,1,1,1,2,4,9,4,1
6,888,16060888,119,601,600119,93,2,5,1,8/29/2016,1,605,1,1993,23,1,1,3,3,2,2,4,4,2,4,,1,1,7,2,1,1,2,2,,0,0,0,0,1,1,6,7,6,6,7,7,6,7,6,6,6,7,7,6,6,7,1,1,1,1,2,1,8,4,1,1,5,5,2,2,4,2,2,2,4,5,10,10,8,10,5,10,10,10,10,10,1,5,1,2,4,3,7,6,7,5,7,7,5,1,6,3,1,2,2,2,8,6,7,4,4,10,5,1,2,2,3,0,0,,0,,0,,0,1,1,1,,603,2,,2,,,3,2,4,2,4,1,,,2,2,2,1,10,1,2,1,1,1,4,1,1,2,1,2,2,3,2,0,0,,,1,1,1,3,1,0,1,1,1,0,1,0,0,0,0,1,1,3,3,2,3,2,1,1,1,2,2,18,4,1
6,1003,16061003,104,601,600104,39,2,5,1,9/14/2016,1,603,2,1986,30,1,3,3,2,2,2,1,1,1,2,,3,10,7,2,1,1,2,2,,1,0,1,0,2,2,3,6,5,5,6,7,5,5,4,3,4,5,5,4,7,4,4,1,1,1,2,1,8,8,8,8,6,1,4,4,3,2,3,4,3,3,5,7,1,7,5,1,7,9,9,9,1,10,3,2,3,7,7,7,7,7,7,7,7,2,7,4,4,1,2,2,1,3,10,6,6,10,1,3,2,1,1,0,0,,0,,0,0,0,5,1,2,3,,,,2,,,3,1,96,4,4,1,2,1,2,2,1,2,14,,2,1,1,1,4,3,5,2,2,3,2,3,6,4,4,2,2,1,2,1,2,0,1,1,0,1,0,1,1,1,0,1,1,0,1,3,1,4,1,1,1,1,1,3,3,4,1
6,676,16060676,305,603,600305,152,2,5,1,8/25/2016,1,603,2,1995,21,1,3,3,3,2,2,4,4,4,4,,3,1,6,2,1,1,2,2,,0,0,0,0,1,1,4,7,5,6,4,7,4,6,4,5,3,6,4,4,4,5,6,1,2,2,2,2,7,6,8,3,5,3,2,3,3,3,2,4,4,5,10,9,6,9,9,10,10,9,4,8,2,5,1,2,3,4,7,6,4,2,7,3,5,2,6,3,1,1,2,1,8,9,9,3,3,1,2,1,2,2,2,0,0,,0,,0,,0,4,1,1,,605,,,2,,,3,3,0,3,2,1,1,2,1,2,1,1,11,1,5,1,4,3,,,5,2,2,4,2,1,5,1,0,,,4,1,1,2,1,0,1,0,1,0,0,1,0,0,1,1,0,6,3,1,3,1,1,1,1,1,1,4,4,1
6,378,16060378,510,605,600510,200,2,5,1,9/20/2016,1,605,3,1979,37,1,1,3,2,1,2,2,4,2,4,,2,3,7,2,1,1,2,2,,1,0,0,0,2,2,4,6,5,5,7,7,6,6,4,5,5,4,4,5,5,6,3,1,2,2,1,1,4,6,3,1,1,2,2,3,2,2,2,2,3,4,4,5,4,7,4,4,6,6,7,5,1,4,1,2,4,5,3,4,4,4,6,3,3,1,5,3,5,2,2,1,3,4,5,3,3,3,5,2,2,2,2,0,0,0,0,,,,1,1,1,1,,,1,1,1,602,1,2,2,96,2,4,2,,2,2,2,2,2,9,2,2,1,1,1,4,6,7,2,2,2,1,3,4,3,1,0,1,5,1,1,2,1,0,1,0,1,0,0,1,0,0,1,1,0,7,2,3,4,2,2,1,1,2,6,12,4,1
6,299,16060299,104,601,600104,37,2,5,1,9/18/2016,1,603,2,1966,50,1,1,15,3,3,2,2,2,4,4,,1,1,1,2,2,1,2,2,,0,0,1,0,1,1,1,1,1,1,1,7,1,1,4,1,1,4,4,1,1,4,7,2,1,3,2,2,2,10,6,10,10,8,5,5,2,1,2,4,2,1,,,,,,,,8,10,10,1,1,1,2,4,3,7,7,1,4,7,6,6,2,7,4,7,1,3,1,1,1,1,1,1,1,10,1,1,1,1,0,0,1,,,,0,0,5,1,1,,602,1,1,1,602,1,3,4,0,4,4,1,2,1,3,2,2,2,9,1,3,3,1,2,4,3,4,2,2,4,3,3,3,1,5,3,2,1,4,2,2,1,0,1,0,1,0,0,0,1,0,0,1,1,1,4,1,4,3,1,1,1,1,5,14,4,1
6,402,16060402,410,604,600410,184,2,5,1,9/3/2016,1,605,2,1996,20,2,2,15,3,2,2,4,4,4,4,4,3,,5,2,2,2,2,1,1,1,0,0,0,2,4,4,2,4,5,4,6,4,3,3,2,2,3,7,5,4,2,5,1,,2,2,2,5,5,1,2,2,7,3,3,3,3,2,6,3,5,4,2,1,2,2,3,1,5,5,7,1,6,2,2,,5,4,5,2,3,3,7,2,2,5,3,4,1,2,,1,6,9,5,5,8,5,2,3,3,1,0,0,,,,0,,1,3,1,2,2,,,,2,,,4,1,0,3,4,2,4,4,,,2,2,6,2,5,4,4,5,,,6,2,2,2,2,3,4,0,0,,,2,2,2,2,1,0,1,0,1,0,0,0,1,0,0,1,1,5,3,2,2,1,2,1,1,1,4,13,4,2
6,423,16060423,706,607,600706,239,2,5,1,9/2/2016,1,605,2,1990,26,1,1,3,3,2,2,4,4,4,4,,1,3,2,2,,1,2,2,,0,0,0,0,1,2,4,5,3,3,4,7,5,5,6,6,7,5,6,6,5,5,5,2,1,2,1,2,5,8,5,6,5,5,2,5,3,2,3,3,2,2,6,6,7,8,9,4,4,5,7,7,6,5,1,2,3,4,5,5,4,4,7,6,6,2,5,3,4,1,4,2,6,7,8,6,7,2,1,3,1,1,1,0,0,,0,,0,,0,3,1,1,,,2,2,2,,,4,3,0,2,10,1,,3,,,2,2,5,0,2,1,5,1,1,2,,2,2,1,2,2,3,0,0,,,4,3,1,3,1,0,1,0,1,0,0,0,1,0,0,1,1,6,4,2,2,2,1,1,1,2,4,7,4,1
6,870,16060870,410,604,600410,178,2,5,1,9/3/2016,1,605,2,1994,22,2,1,57,3,1,2,4,4,4,4,4,3,4,6,2,1,1,2,2,,1,0,1,1,3,4,2,4,4,7,7,7,5,6,6,7,6,6,6,7,4,4,4,1,1,2,2,2,9,9,3,2,1,10,1,3,3,2,3,1,2,5,7,10,7,4,6,9,7,10,9,7,1,9,1,2,3,4,7,7,4,4,7,7,,1,4,4,7,1,3,,8,7,10,6,9,,10,2,1,1,1,0,0,,,,,,0,3,1,2,77,,,,1,,2,2,3,96,2,4,1,,2,2,3,2,2,5,,5,2,4,5,,,1,2,2,2,3,3,4,2,2,1,1,,5,1,3,1,0,1,0,1,0,0,0,1,0,0,1,1,6,3,1,3,1,1,1,1,1,4,13,4,2
6,138,16060138,701,607,600701,223,2,5,1,8/27/2016,1,605,2,1949,67,1,1,5,3,3,2,2,2,2,4,,1,7,8,2,2,2,2,2,,1,0,0,0,1,3,5,6,6,7,5,7,6,7,5,4,3,5,6,6,4,5,4,2,1,2,2,2,7,9,9,7,4,5,3,,2,2,2,2,2,5,9,9,5,8,8,5,4,9,10,8,7,5,1,2,3,5,5,5,5,5,6,5,4,2,6,1,6,1,2,1,6,6,4,2,2,2,2,3,3,3,1,0,0,,,,0,0,0,2,1,2,7,,,,1,602,2,3,4,0,2,,2,,,,,2,2,6,1,3,1,1,7,,,6,2,2,2,2,5,4,0,5,3,2,2,5,1,2,1,0,1,0,1,0,0,1,1,0,0,1,0,4,4,4,4,1,3,1,1,1,4,11,4,1
6,1455,16061455,702,607,600702,227,2,5,1,9/6/2016,1,605,1,1991,25,2,1,1,,2,2,4,2,4,4,4,4,1,3,2,1,1,2,1,1,1,0,1,1,4,1,3,7,4,3,7,7,4,2,3,2,3,5,7,5,3,7,6,1,1,3,1,2,10,9,5,6,7,10,3,3,3,1,1,4,2,5,7,6,9,10,10,10,10,7,7,8,1,3,4,1,4,3,7,6,7,5,7,6,3,1,7,4,7,1,4,2,4,5,10,1,2,1,1,1,1,1,1,0,0,,,,0,0,0,3,1,2,,,,,2,,,4,3,0,3,4,2,3,3,2,2,2,2,11,0,5,1,6,7,,,10,2,2,3,3,3,4,2,2,1,1,2,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,6,5,3,3,3,2,1,1,1,3,6,4,2
6,136,16060136,611,606,600611,216,2,5,1,9/21/2016,1,605,3,1995,21,1,1,4,3,2,2,4,4,4,4,,3,10,10,2,1,1,,2,,1,0,0,0,1,1,6,7,6,5,6,7,6,7,5,6,6,7,5,5,6,6,5,,2,2,2,1,5,7,4,5,6,10,3,2,2,2,2,2,2,1,,,,,,,,,8,10,9,8,3,1,2,6,7,5,2,2,7,5,4,1,6,3,5,2,2,1,6,7,6,5,6,6,5,2,2,2,2,0,0,0,0,0,,0,0,3,1,1,,,,,2,,,3,3,,4,4,1,3,1,1,2,2,2,6,1,4,1,1,1,4,1,1,2,2,3,2,3,4,2,2,1,1,2,4,1,2,1,0,1,0,1,0,0,1,1,0,0,1,0,3,4,2,2,1,1,1,1,2,7,17,4,1
6,1389,16061389,203,602,600203,117,2,5,1,9/6/2016,1,603,2,1992,24,2,2,,3,2,2,4,4,4,4,4,1,5,4,2,1,1,2,2,,0,0,1,0,2,4,2,5,6,7,5,7,4,2,1,1,4,3,2,4,2,7,6,2,1,1,2,2,5,10,8,6,5,9,3,3,2,2,2,5,2,1,,,,,,,,8,7,8,3,5,3,2,4,4,6,4,5,2,6,5,4,1,6,3,4,2,2,2,3,5,7,6,5,2,3,2,1,1,1,0,0,,,,0,,0,5,1,,,,,,2,,,4,1,0,,4,1,,3,,,2,2,6,1,5,3,1,5,,,0,2,2,,3,1,2,1,1,1,0,2,1,4,2,1,0,1,0,1,0,0,1,1,0,0,1,0,2,2,1,2,2,1,1,1,1,9,5,4,2
6,828,16060828,611,606,600611,214,2,5,1,9/12/2016,1,605,3,1993,23,2,1,,3,3,2,4,3,4,4,4,2,5,1,2,2,1,2,2,,0,0,1,0,1,2,4,4,5,6,7,7,6,5,5,4,3,6,5,4,7,7,6,2,2,2,2,1,8,10,8,7,3,10,3,3,2,2,2,5,4,5,10,7,10,10,6,5,5,8,8,9,8,9,2,2,3,6,5,5,4,3,7,5,5,2,7,4,6,2,3,2,7,4,8,8,9,6,10,1,3,2,2,0,0,,0,,0,0,0,4,1,1,,,2,,2,,,3,3,,2,12,2,,,3,2,2,2,11,1,5,2,2,1,2,3,5,2,2,3,3,1,5,2,1,1,0,5,1,2,2,1,0,1,0,1,0,0,1,1,0,0,1,0,5,3,2,1,1,1,1,1,1,1,4,4,2
6,1147,16061147,611,606,600611,211,2,5,1,9/9/2016,1,605,3,1982,34,2,1,15,3,3,2,4,4,4,4,4,4,,1,2,2,1,2,1,1,1,0,1,0,1,4,1,7,1,1,1,7,1,4,1,1,4,4,7,1,1,4,7,2,1,2,2,2,10,1,1,1,1,10,5,2,2,4,2,3,2,5,1,5,10,1,1,10,10,6,1,10,1,10,1,2,4,1,7,,1,5,7,7,,2,7,1,4,2,,2,1,,1,,1,10,1,2,1,1,1,0,0,,,0,0,0,0,,1,1,,603,1,1,2,,,4,1,0,2,,1,,,,,1,1,2,3,5,1,5,5,,,2,2,2,4,2,5,6,4,5,4,1,1,2,1,3,1,0,1,0,1,0,0,1,1,0,0,1,0,2,4,2,3,1,1,1,1,1,1,4,4,2
6,913,16060913,706,607,600706,234,2,5,1,8/30/2016,1,605,2,1950,66,1,1,11,2,2,2,4,4,3,4,,2,,6,2,2,2,2,2,,1,1,1,0,3,1,3,4,2,3,5,7,4,2,3,5,1,4,2,5,2,2,2,,3,2,2,1,4,8,3,1,1,8,3,5,3,,2,4,3,5,10,10,6,10,10,10,10,8,6,7,3,9,1,2,4,6,3,4,1,3,7,4,3,2,6,3,5,1,3,1,2,7,3,2,1,2,1,1,1,1,1,0,0,,,,0,,1,3,1,1,,603,1,2,,,,3,4,,5,1,2,,3,4,,2,2,6,,4,1,1,6,,1,1,2,2,2,3,2,2,0,5,0,5,1,5,1,2,1,0,1,0,1,0,0,1,1,0,0,1,0,6,3,1,1,1,1,1,1,2,4,7,4,1
6,673,16060673,208,602,600208,127,2,5,1,9/14/2016,1,603,2,1986,30,1,1,11,2,1,2,1,2,2,4,,1,8,6,2,1,1,1,2,,1,0,1,0,1,1,6,7,6,7,6,7,7,7,5,6,7,7,6,6,7,2,5,1,1,1,1,1,8,7,6,7,9,10,2,2,2,2,1,2,4,2,7,10,9,10,9,10,10,10,7,10,6,9,4,1,4,7,2,7,7,7,7,6,6,1,7,3,7,2,2,1,8,9,8,9,9,3,1,1,2,1,1,0,0,,0,,,,1,2,1,1,,,1,1,1,,1,1,2,0,2,6,2,,1,,1,2,1,6,3,3,1,1,1,1,3,4,2,2,3,1,3,4,2,1,1,0,2,4,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,5,2,2,2,2,1,1,2,2,2,1,4,1
